,Duration,Credit history,Credit amount,Present employment,Installment rate,Residence duration,Property,Age,Credits number,Job,Number of people,Purpose_car,Purpose_car_new,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_others,Purpose_radio/TV,Purpose_repairs,Purpose_retraining,Sex_male,Other_debtors_guarantor,Other_install_none,Other_install_stores,Housing_own,Housing_rent,Savings_moderate,Savings_quite_rich,Savings_rich,Checkin account_little,Checkin account_moderate,Risk_good
153,0.2569530922366417,4,1.5902959617531482,4,2,4,3,-0.5757367631944212,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
154,0.2569530922366417,3,1.309931254857423,3,4,4,2,0.039930414068174096,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1
155,-0.73866754284237,2,-0.7050793124019932,2,2,4,2,-1.3673088482463296,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
156,-0.9875727016121228,4,-0.7029526521726956,4,3,4,0,1.0953598608040518,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1
157,-0.73866754284237,1,-1.039319411773256,4,4,1,2,0.8315024991200823,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
158,0.2569530922366417,2,0.08532940615359134,3,2,3,2,0.21583532185748705,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
159,-1.2364778603818758,4,-0.4867421955274461,2,1,2,0,-0.13597449372113884,2,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
160,0.2569530922366417,4,-0.14151435163814594,4,3,4,0,0.039930414068174096,1,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
161,-0.24085722530286413,4,-0.78553795774375,1,4,1,1,-0.48778430929976474,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
162,-0.4897623840726171,2,-0.712168179832985,3,4,3,1,0.039930414068174096,2,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
163,-0.9046043153555385,2,1.430796444555833,0,2,4,3,3.0303138464864943,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
164,1.2525737273156534,2,-0.8372866899899901,4,4,4,1,0.039930414068174096,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
165,-1.2364778603818758,2,-0.10394335425388944,2,1,2,2,-0.3118794015104518,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
166,-0.24085722530286413,2,-0.7586002615059813,0,4,2,2,-0.22392694761579535,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
167,-0.8216359290989542,2,-0.6005185177948643,1,4,1,0,-1.3673088482463296,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
168,0.2569530922366417,2,0.2483733570664025,3,2,4,1,-0.9275465787730471,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
169,0.2569530922366417,4,-0.4736277907801113,4,4,4,0,-0.3998318554051083,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
170,-0.4897623840726171,0,-0.8227545117564569,4,4,3,2,-0.22392694761579535,2,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
171,-0.73866754284237,2,-0.8890354222362301,2,4,1,0,-0.8395941248783907,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
172,0.2569530922366417,3,-0.42790459585021423,0,3,2,1,-0.13597449372113884,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
173,-1.0705410878687072,2,-0.6582927873574475,2,4,2,0,-0.22392694761579535,1,2,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1
174,0.008047933466888786,3,0.05059395574173157,1,2,1,1,-0.8395941248783907,2,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
175,0.7547634097761475,1,1.4935329213201103,0,4,1,0,1.5351221302773341,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
176,-0.73866754284237,2,-0.24607514624527482,2,2,1,2,0.567645137436113,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
177,-1.2364778603818758,4,-1.0396738551448057,4,4,4,2,1.4471696763826778,2,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1
178,-0.73866754284237,2,-0.46370337637672276,3,4,2,2,-0.3998318554051083,2,3,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
179,0.008047933466888786,4,-0.9570885495737513,4,4,4,0,2.590551577013212,2,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
180,1.2525737273156534,3,2.2332562377441034,1,1,1,2,-0.6636892170890777,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
181,1.2525737273156534,3,0.4195695055248542,2,2,2,0,-0.48778430929976474,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
182,0.008047933466888786,1,-0.5757074817863931,2,4,2,1,0.3917402296468,2,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
183,0.2569530922366417,4,0.17925689961423255,2,4,4,0,1.2712647685933647,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
184,-0.24085722530286413,4,-0.8461477742787298,4,4,4,2,0.039930414068174096,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
185,-0.4897623840726171,4,-0.6774327294211252,2,4,2,1,-0.3998318554051083,2,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
186,-0.9875727016121228,1,0.6584643379492775,4,2,4,3,3.38212366206512,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
187,-0.40679399781603276,4,-0.7430047531577992,0,2,3,2,2.854408938697181,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
188,-0.73866754284237,2,-0.9205808823041436,3,4,1,1,-1.3673088482463296,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0
189,-0.24085722530286413,0,-0.009661417421698643,2,1,4,2,-0.22392694761579535,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
190,0.2569530922366417,2,0.4677738040555984,2,2,3,1,1.6230745841719907,3,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
191,2.248194362394665,0,0.20300460550805505,3,4,4,3,-0.13597449372113884,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
192,0.5058582510063946,2,0.2281700848880759,2,4,2,2,0.039930414068174096,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
193,-1.2364778603818758,2,-0.4123090875020323,3,2,2,0,-0.5757367631944212,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
194,1.9992892036249121,2,-0.0851578555617612,2,4,4,1,-1.279356394351673,1,2,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0
195,-0.9875727016121228,4,-0.6274562140326331,4,2,3,2,-0.13597449372113884,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
196,-1.2364778603818758,4,-0.6696349752470343,2,1,1,2,-0.6636892170890777,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
197,-0.73866754284237,2,-0.8224000683849073,1,4,4,2,-0.7516416709837342,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
198,0.2569530922366417,2,-0.18121200925169995,4,4,4,3,0.039930414068174096,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
199,-0.24085722530286413,3,0.36356745282001907,4,4,3,3,0.3917402296468,1,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
200,-0.9875727016121228,4,-0.8277167189581511,4,4,2,2,1.4471696763826778,2,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
201,-0.73866754284237,2,-0.7454858567586464,2,4,3,0,-0.7516416709837342,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
202,0.5058582510063946,3,0.6542110174906824,3,3,4,2,-0.8395941248783907,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
203,-0.73866754284237,2,-0.8397677935908372,3,4,4,1,-1.279356394351673,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
204,-0.73866754284237,4,-0.6295828742619306,4,4,1,0,0.21583532185748705,2,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
205,0.7547634097761475,4,2.605776221242722,4,3,4,3,0.21583532185748705,3,3,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
206,-0.73866754284237,4,-0.4736277907801113,4,4,4,0,0.6555975913307694,3,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
207,-0.73866754284237,4,-0.6547483536419515,3,4,3,1,-0.8395941248783907,1,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
208,0.2569530922366417,2,1.1685083496091369,2,2,2,2,-1.279356394351673,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
209,-0.73866754284237,2,-0.658647230728997,3,3,2,1,1.7110270380666472,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
210,-0.9875727016121228,4,-0.06991679058512885,2,1,2,0,-0.22392694761579535,2,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
211,1.2525737273156534,2,0.19981461516410876,4,2,4,0,0.8315024991200823,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
212,0.5058582510063946,0,0.7165930508834102,0,2,4,1,1.2712647685933647,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
213,0.7547634097761475,3,-0.4831977618119502,4,4,4,0,2.6785040309078685,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
214,1.2525737273156534,4,0.025074032990161126,4,4,2,2,1.3592172224880212,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
215,-1.2364778603818758,4,-0.8291344924443496,3,1,3,1,0.3037877757521435,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
216,-0.24085722530286413,0,-0.059283489438641174,3,3,1,1,-0.3998318554051083,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
217,1.2525737273156534,2,0.22746119814497673,2,2,2,0,-1.1034514865623601,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
218,0.2569530922366417,2,-0.0887022892772571,2,2,2,0,-1.0154990326677036,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
219,-0.9046043153555385,2,-0.6760149559349269,2,2,4,2,2.5025991231185554,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
220,-0.73866754284237,2,-0.9379486075100735,1,4,1,0,-0.8395941248783907,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
221,-0.73866754284237,2,-0.7341436688690596,2,4,4,1,-1.1034514865623601,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
222,-0.73866754284237,2,-0.9088842510430072,2,4,2,0,-0.48778430929976474,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
223,0.2569530922366417,3,-0.10394335425388944,2,4,4,0,-0.3118794015104518,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
224,-0.4897623840726171,2,0.4911670665778713,2,3,2,2,-0.48778430929976474,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
225,1.2525737273156534,0,-0.2333151848694896,2,4,2,2,-0.7516416709837342,2,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
226,2.248194362394665,2,2.7255780808264833,3,1,2,3,-0.7516416709837342,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
227,-0.73866754284237,2,1.6282214025089543,4,4,4,3,1.5351221302773341,1,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
228,-0.9875727016121228,2,-0.6356084115782736,3,4,2,2,-1.1914039404570165,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
229,0.2569530922366417,2,-0.043333537718909645,1,4,1,3,-1.1914039404570165,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
230,1.2525737273156534,2,0.3327308794952048,2,4,2,2,-0.8395941248783907,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
231,-0.9875727016121228,2,-0.2708861822537461,4,2,4,3,1.3592172224880212,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
232,-0.73866754284237,2,-0.40061245624089586,3,3,1,3,-0.04802203982648238,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
233,-0.24085722530286413,2,-0.8525277549666225,2,4,2,0,-0.9275465787730471,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1
234,-1.4024146328950444,4,-0.6122151490560007,3,2,1,0,0.567645137436113,3,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
235,0.2569530922366417,2,-0.5133254483936653,0,4,2,2,-0.48778430929976474,1,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
236,-1.2364778603818758,2,3.999447558175708,0,1,2,1,-1.1034514865623601,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
237,0.008047933466888786,2,-0.17873090565085284,4,4,2,2,2.238741761434586,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
238,-0.73866754284237,4,-0.7018893220580469,2,4,2,1,-0.04802203982648238,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
239,0.7547634097761475,2,-0.26556953168050224,4,1,3,1,0.3037877757521435,1,2,2,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1
240,0.2569530922366417,2,-0.8351600297606926,4,4,2,2,-0.5757367631944212,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
241,-1.2364778603818758,2,-0.5941385371069717,3,3,2,1,1.3592172224880212,1,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
242,2.248194362394665,0,0.47273601125729264,4,3,4,3,-1.0154990326677036,2,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
243,-0.73866754284237,4,-0.7394603194423034,2,3,2,0,-0.7516416709837342,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
244,-0.73866754284237,1,0.06229058700286802,2,4,3,0,-0.04802203982648238,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
245,0.2569530922366417,2,-0.7135859533191834,3,4,1,0,-0.9275465787730471,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
246,-0.73866754284237,4,-0.9053398173275112,4,4,4,0,1.4471696763826778,3,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
247,-1.2364778603818758,0,-0.7327258953828611,2,4,1,3,-0.04802203982648238,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
248,0.2569530922366417,2,-0.47717222449560714,2,2,2,0,-0.8395941248783907,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
249,-0.24085722530286413,2,-1.0060017348475947,0,3,4,0,-1.1914039404570165,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
250,-1.2364778603818758,4,-0.9234164292765403,3,3,4,0,0.3037877757521435,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
251,-0.73866754284237,2,-0.361623685370441,2,1,2,2,0.9194549530147389,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
252,0.7547634097761475,2,-0.3974224658969495,2,4,2,3,-1.0154990326677036,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
253,0.2569530922366417,3,0.311818720573779,2,2,3,1,-0.04802203982648238,2,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
254,-0.9875727016121228,2,-0.4399556704829003,3,2,1,2,-1.0154990326677036,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
255,3.2438149974736765,3,1.4697852154262878,2,1,1,0,-0.7516416709837342,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1
256,0.2569530922366417,4,-0.20814970548946876,2,4,2,0,-0.04802203982648238,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
257,-0.73866754284237,1,-0.3977769092684991,2,4,1,3,-0.5757367631944212,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
258,-0.4897623840726171,2,0.1916624176184682,1,1,4,2,-1.1034514865623601,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
259,-0.8216359290989542,4,-0.7504480639603407,0,4,4,0,1.8869319458559601,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
260,-0.73866754284237,2,-0.5721630480708971,2,2,2,0,-0.7516416709837342,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
261,0.2569530922366417,2,-0.591302990134575,4,4,4,2,1.7110270380666472,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
262,-0.24085722530286413,4,0.7197830412273565,4,2,4,3,0.039930414068174096,3,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
263,-0.73866754284237,4,-0.18546532971029503,4,2,4,3,1.8869319458559601,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,-0.9046043153555385,4,-0.7231559243510223,4,3,4,0,-0.3118794015104518,2,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
265,-0.4897623840726171,2,-0.8752121307457962,4,4,3,2,0.12788286796283058,1,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
266,1.2525737273156534,4,1.0749352995200452,4,4,4,0,0.039930414068174096,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
267,0.2569530922366417,2,-0.6161140261430462,1,4,3,2,0.21583532185748705,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
268,-0.5727307703292014,2,2.0227168750436473,4,1,4,1,0.8315024991200823,1,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
269,0.2569530922366417,2,-0.805386786550527,4,4,2,2,-0.9275465787730471,2,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
270,-0.24085722530286413,2,-0.21594745966355972,3,4,3,1,-0.3118794015104518,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
271,-0.73866754284237,4,-0.6625461078160425,3,3,4,2,0.12788286796283058,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
272,2.248194362394665,1,3.1537456736583875,0,4,4,3,0.039930414068174096,1,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
273,2.248194362394665,2,-0.07487899778682311,3,4,4,0,-0.6636892170890777,2,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
274,0.7547634097761475,2,3.0931358571234076,1,1,1,3,-0.13597449372113884,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
275,-0.9875727016121228,2,-0.2035419416593241,2,1,2,0,-0.3118794015104518,1,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
276,-0.24085722530286413,4,-0.3073938495233538,2,2,2,2,-0.8395941248783907,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
277,-0.73866754284237,2,-0.712168179832985,4,2,4,1,1.1833123146987083,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
278,-1.2364778603818758,2,0.47486267148659017,1,1,4,1,-0.3118794015104518,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
279,0.2569530922366417,2,-0.4856788654127973,2,4,4,2,-0.5757367631944212,1,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1
280,-0.4897623840726171,4,0.034289560650450454,4,3,4,3,-1.1034514865623601,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
281,-0.73866754284237,2,-0.6015818479095131,2,4,2,0,1.2712647685933647,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
282,-0.24085722530286413,1,-0.6473050428394101,3,4,4,2,1.1833123146987083,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
283,-0.4897623840726171,4,-0.6207217899731909,4,4,4,1,2.414646669223899,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
284,0.2569530922366417,4,0.21505568014074108,1,4,2,2,0.12788286796283058,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1
285,2.1652259761380805,2,2.6408661150261317,1,1,1,0,-0.04802203982648238,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
286,2.248194362394665,2,0.5375991482508675,3,4,3,1,-0.8395941248783907,1,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
287,2.248194362394665,3,1.5279139283604206,0,2,4,3,-0.3998318554051083,1,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
288,-0.73866754284237,2,-0.7724235529964152,2,4,4,0,1.1833123146987083,2,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1
289,0.2569530922366417,3,-0.7965257022617873,1,4,4,0,1.0953598608040518,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
290,-0.73866754284237,2,-0.7780946469412087,2,2,2,0,-0.8395941248783907,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
291,1.2525737273156534,2,2.171583091094475,1,1,4,2,-0.6636892170890777,1,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
292,0.2569530922366417,4,1.1156962872482479,4,2,4,3,0.7435500452254259,2,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
293,1.7503840448551593,4,0.5404346952232643,4,4,4,3,1.7989794919613036,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
294,2.248194362394665,4,1.5445727668232512,4,4,2,2,0.9194549530147389,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
295,2.248194362394665,2,2.3707802659053443,1,1,2,2,-0.8395941248783907,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
296,-0.73866754284237,2,0.49754704726576393,1,1,4,2,-1.3673088482463296,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
297,-0.9046043153555385,2,-0.7033070955442453,4,4,2,1,0.8315024991200823,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
298,-0.24085722530286413,2,-0.26805063528134937,2,3,4,0,0.6555975913307694,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
299,0.008047933466888786,4,-0.1865286598249438,3,3,2,2,-0.3118794015104518,2,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
300,-1.2364778603818758,2,-0.9212897690472428,0,1,4,0,1.6230745841719907,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
301,1.2525737273156534,0,0.18882687064607145,2,4,1,2,0.567645137436113,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
302,0.2569530922366417,4,-0.6831038233659187,3,4,2,0,0.12788286796283058,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
303,-0.9046043153555385,4,-0.791563495060093,3,4,3,1,1.1833123146987083,2,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
304,2.248194362394665,4,2.4299723089541256,2,2,2,3,0.7435500452254259,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
305,-1.2364778603818758,2,-0.6125695924275504,2,4,2,0,-0.22392694761579535,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
306,0.7547634097761475,2,0.5457513457965081,3,2,4,1,-1.0154990326677036,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
307,-0.73866754284237,2,-0.9017953836120154,1,4,3,3,-0.22392694761579535,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0
